station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
ACT,2021-02-07 10:10,,,,110.00,2.00,,30.02,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071010Z AUTO 11002KT 5SM BR CLR 01/00 A3002 RMK T00100000 MADISHF
ACT,2021-02-07 10:15,,,,0.00,0.00,,30.02,,4.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071015Z AUTO 00000KT 4SM BR CLR M01/M01 A3002 RMK T10101010 MADISHF
ACT,2021-02-07 10:20,,,,0.00,0.00,,30.02,,4.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071020Z AUTO 00000KT 4SM BR CLR 02/00 A3002 RMK T00200000 MADISHF
ACT,2021-02-07 10:25,,,,130.00,2.00,,30.02,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071025Z AUTO 13002KT 6SM BR CLR 01/00 A3002 RMK T00100000 MADISHF
ACT,2021-02-07 10:30,,,,0.00,0.00,,30.02,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071030Z AUTO 00000KT 6SM BR CLR M01/M01 A3002 RMK T10101010 MADISHF
ACT,2021-02-07 10:35,,,,0.00,0.00,,30.02,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071035Z AUTO 00000KT 6SM BR CLR M01/M02 A3002 RMK T10101020 MADISHF
ACT,2021-02-07 10:40,,,,0.00,0.00,,30.02,,7.00,,CLR,,,,,,,,,,,,,,,,KACT 071040Z AUTO 00000KT 7SM CLR 01/M01 A3002 RMK T00101010 MADISHF
ACT,2021-02-07 10:45,,,,0.00,0.00,,30.02,,7.00,,CLR,,,,,,,,,,,,,,,,KACT 071045Z AUTO 00000KT 7SM CLR 01/00 A3002 RMK T00100000 MADISHF
ACT,2021-02-07 10:50,,,,0.00,0.00,,30.02,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071050Z AUTO 00000KT 6SM BR CLR M01/M01 A3002 RMK T10101010 MADISHF
ACT,2021-02-07 10:51,30.00,30.00,100.00,0.00,0.00,0.00,30.02,1016.60,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071051Z AUTO 00000KT 6SM BR CLR M01/M01 A3002 RMK AO2 SLP166 T10111011
ACT,2021-02-07 10:55,,,,0.00,0.00,,30.02,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071055Z AUTO 00000KT 6SM BR CLR M01/M01 A3002 RMK T10101010 MADISHF
ACT,2021-02-07 11:00,,,,0.00,0.00,,30.02,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071100Z AUTO 00000KT 5SM BR CLR M01/M02 A3002 RMK T10101020 MADISHF
ACT,2021-02-07 11:05,,,,0.00,0.00,,30.02,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071105Z AUTO 00000KT 5SM BR CLR 00/M02 A3002 RMK T00001020 MADISHF
ACT,2021-02-07 11:10,,,,0.00,0.00,,30.02,,5.00,,CLR,,,,,,,,HZ,,,,,,,,KACT 071110Z AUTO 00000KT 5SM HZ CLR 01/M02 A3002 RMK T00101020 MADISHF
ACT,2021-02-07 11:15,,,,0.00,0.00,,30.03,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071115Z AUTO 00000KT 5SM BR CLR 02/00 A3003 RMK T00200000 MADISHF
ACT,2021-02-07 11:20,,,,0.00,0.00,,30.03,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071120Z AUTO 00000KT 5SM BR CLR M01/M01 A3003 RMK T10101010 MADISHF
ACT,2021-02-07 11:24,30.00,30.00,100.00,0.00,0.00,0.00,30.03,,1.50,,CLR,,,,,,,,BR,T,,,,,,,KACT 071124Z AUTO 00000KT 1 1/2SM BR CLR M01/M01 A3003 RMK AO2 I1000 T10111011
ACT,2021-02-07 11:25,,,,0.00,0.00,,30.03,,1.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071125Z AUTO 00000KT 1SM BR CLR M01/M01 A3003 RMK T10101010 MADISHF
ACT,2021-02-07 11:29,28.00,28.00,100.00,0.00,0.00,0.00,30.02,,0.25,,CLR,,,,,,,,FZFG,0.01,,,,,,,KACT 071129Z AUTO 00000KT 1/4SM FZFG CLR M02/M02 A3002 RMK AO2 I1001 T10221022
ACT,2021-02-07 11:30,,,,0.00,0.00,,30.02,,0.25,,CLR,,,,,,,,FZFG,,,,,,,,KACT 071130Z AUTO 00000KT 1/4SM FZFG CLR M02/M02 A3002 RMK T10201020 MADISHF
ACT,2021-02-07 11:35,,,,90.00,2.00,,30.02,,0.24,,CLR,,,,,,,,FZFG,,,,,,,,KACT 071135Z AUTO 09002KT 1/4SM FZFG CLR M02/M02 A3002 RMK T10201020 MADISHF
ACT,2021-02-07 11:40,,,,0.00,0.00,,30.03,,0.50,,CLR,,,,,,,,FZFG,,,,,,,,KACT 071140Z AUTO 00000KT 1/2SM FZFG CLR M01/M02 A3003 RMK T10101020 MADISHF
ACT,2021-02-07 11:45,,,,70.00,2.00,,30.02,,1.25,,CLR,,,,,,,,BR,,,,,,,,KACT 071145Z AUTO 07002KT 1 1/2SM BR CLR M01/M02 A3002 RMK T10101020 MADISHF
ACT,2021-02-07 11:46,30.20,28.40,92.92,70.00,3.00,0.00,30.02,,2.00,,CLR,,,,,,,,BR,0.01,,,,,,26.63,KACT 071146Z AUTO 07003KT 2SM BR CLR M01/M02 A3002 RMK AO2 I1001
ACT,2021-02-07 11:50,,,,0.00,0.00,,30.02,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071150Z AUTO 00000KT 6SM BR CLR M01/M01 A3002 RMK T10101010 MADISHF
ACT,2021-02-07 11:51,30.90,30.00,96.41,0.00,0.00,0.00,30.02,1016.60,6.00,,CLR,,,,,,,,BR,0.01,,0.01,,,,,KACT 071151Z AUTO 00000KT 6SM BR CLR M01/M01 A3002 RMK AO2 SLP166 I1001 I6001 T10061011 10050 21022 56001
ACT,2021-02-07 11:55,,,,0.00,0.00,,30.02,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071155Z AUTO 00000KT 5SM BR CLR 00/M01 A3002 RMK T00001010 MADISHF
ACT,2021-02-07 12:00,,,,0.00,0.00,,30.02,,4.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071200Z AUTO 00000KT 4SM BR CLR 01/M01 A3002 RMK T00101010 MADISHF
ACT,2021-02-07 12:04,34.00,30.90,88.27,0.00,0.00,0.00,30.03,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071204Z 00000KT 1 1/2SM BR CLR 01/M01 A3003 RMK AO2 VIS 1/2V5 T00111006
ACT,2021-02-07 12:05,,,,0.00,0.00,,30.03,,1.25,,CLR,,,,,,,,BR,,,,,,,,KACT 071205Z AUTO 00000KT 1 1/2SM BR CLR 01/M01 A3003 RMK T00101010 MADISHF
ACT,2021-02-07 12:10,,,,0.00,0.00,,30.03,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071210Z AUTO 00000KT 1 1/2SM BR CLR M01/M01 A3003 RMK T10101010 MADISHF
ACT,2021-02-07 12:15,,,,0.00,0.00,,30.04,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071215Z AUTO 00000KT 1 1/2SM BR CLR M02/M02 A3004 RMK T10201020 MADISHF
ACT,2021-02-07 12:20,,,,0.00,0.00,,30.04,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071220Z AUTO 00000KT 1 1/2SM BR CLR M02/M03 A3004 RMK T10201030 MADISHF
ACT,2021-02-07 12:25,,,,0.00,0.00,,30.05,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071225Z AUTO 00000KT 1 1/2SM BR CLR M02/M03 A3004 RMK T10201030 MADISHF
ACT,2021-02-07 12:30,,,,0.00,0.00,,30.04,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071230Z AUTO 00000KT 1 1/2SM BR CLR M01/M02 A3004 RMK T10101020 MADISHF
ACT,2021-02-07 12:35,,,,180.00,2.00,,30.05,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071235Z AUTO 18002KT 1 1/2SM BR CLR M01/M02 A3004 RMK T10101020 MADISHF
ACT,2021-02-07 12:40,,,,180.00,4.00,,30.05,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071240Z AUTO 18004KT 1 1/2SM BR CLR M01/M02 A3004 RMK T10101020 MADISHF
ACT,2021-02-07 12:45,,,,140.00,2.00,,30.05,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071245Z AUTO 14002KT 1 1/2SM BR CLR M01/M02 A3004 RMK T10101020 MADISHF
ACT,2021-02-07 12:50,,,,130.00,4.00,,30.05,,1.50,,CLR,,,,,,,,BR,,,,,,,,KACT 071250Z AUTO 13004KT 1 1/2SM BR CLR M01/M02 A3004 RMK T10101020 MADISHF
ACT,2021-02-07 12:51,30.90,28.90,92.18,130.00,4.00,0.00,30.05,1017.40,5.00,,CLR,,,,,,,,BR,,,,,,,26.14,KACT 071251Z 13004KT 5SM BR CLR M01/M02 A3005 RMK AO2 SLP174 T10061017
ACT,2021-02-07 12:55,,,,120.00,4.00,,30.04,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071255Z AUTO 12004KT 6SM BR CLR 00/M01 A3004 RMK T00001010 MADISHF
ACT,2021-02-07 13:00,,,,130.00,4.00,,30.04,,7.00,,CLR,,,,,,,,,,,,,,,,KACT 071300Z AUTO 13004KT 7SM CLR 01/M01 A3004 RMK T00101010 MADISHF
ACT,2021-02-07 13:05,,,,130.00,4.00,,30.04,,7.00,,CLR,,,,,,,,,,,,,,,,KACT 071305Z AUTO 13004KT 7SM CLR 01/00 A3004 RMK T00100000 MADISHF
ACT,2021-02-07 13:10,,,,150.00,2.00,,30.05,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071310Z AUTO 15002KT 6SM BR CLR 01/00 A3004 RMK T00100000 MADISHF
ACT,2021-02-07 13:15,,,,170.00,4.00,,30.06,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071315Z AUTO 17004KT 5SM BR CLR 01/00 A3005 RMK T00100000 MADISHF
ACT,2021-02-07 13:20,,,,170.00,4.00,,30.06,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071320Z AUTO 17004KT 5SM BR CLR 00/00 A3005 RMK T00000000 MADISHF
ACT,2021-02-07 13:25,,,,150.00,5.00,,30.06,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071325Z AUTO 15005KT 6SM BR CLR 00/M01 A3005 RMK T00001010 MADISHF
ACT,2021-02-07 13:30,,,,160.00,4.00,,30.06,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071330Z AUTO 16004KT 6SM BR CLR 00/M01 A3005 RMK T00001010 MADISHF
ACT,2021-02-07 13:35,,,,140.00,2.00,,30.06,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071335Z AUTO 14002KT 6SM BR CLR 00/M01 A3005 RMK T00001010 MADISHF
ACT,2021-02-07 13:40,,,,130.00,2.00,,30.06,,6.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071340Z AUTO 13002KT 6SM BR CLR 00/M01 A3005 RMK T00001010 MADISHF
ACT,2021-02-07 13:45,,,,130.00,2.00,,30.06,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071345Z AUTO 13002KT 5SM BR CLR 00/M01 A3005 RMK T00001010 MADISHF
ACT,2021-02-07 13:50,,,,120.00,2.00,,30.06,,5.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071350Z AUTO 12002KT 5SM BR CLR 01/M01 A3005 RMK T00101010 MADISHF
ACT,2021-02-07 13:51,33.10,30.90,91.51,120.00,3.00,0.00,30.06,1018.00,5.00,,CLR,,,,,,,,BR,,,,,,,29.95,KACT 071351Z 12003KT 5SM BR CLR 01/M01 A3006 RMK AO2 SLP180 T00061006
ACT,2021-02-07 13:55,,,,120.00,2.00,,30.06,,4.00,,CLR,,,,,,,,BR,,,,,,,,KACT 071355Z AUTO 12002KT 4SM BR CLR 00/M01 A3005 RMK T00001010 MADISHF
ACT,2021-02-07 14:00,,,,110.00,2.00,,30.06,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071400Z AUTO 11002KT 10SM CLR 01/00 A3005 RMK T00100000 MADISHF
ACT,2021-02-07 14:05,,,,110.00,2.00,,30.07,,10.00,,FEW,,,,1100.00,,,,,,,,,,,,KACT 071405Z AUTO 11002KT 10SM FEW011 02/01 A3006 RMK T00200010 MADISHF
ACT,2021-02-07 14:10,,,,110.00,2.00,,30.06,,10.00,,FEW,,,,1100.00,,,,,,,,,,,,KACT 071410Z AUTO 11002KT 10SM FEW011 02/01 A3005 RMK T00200010 MADISHF
ACT,2021-02-07 14:15,,,,110.00,2.00,,30.06,,10.00,,FEW,,,,1100.00,,,,,,,,,,,,KACT 071415Z AUTO 11002KT 10SM FEW011 03/02 A3005 RMK T00300020 MADISHF
ACT,2021-02-07 14:20,,,,100.00,4.00,,30.06,,10.00,,FEW,,,,1100.00,,,,,,,,,,,,KACT 071420Z AUTO 10004KT 10SM FEW011 03/02 A3005 RMK T00300020 MADISHF
ACT,2021-02-07 14:25,,,,100.00,5.00,,30.06,,10.00,,FEW,,,,1100.00,,,,,,,,,,,,KACT 071425Z AUTO 10005KT 10SM FEW011 04/03 A3005 RMK T00400030 MADISHF
ACT,2021-02-07 14:30,,,,100.00,4.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071430Z AUTO 10004KT 10SM CLR 04/02 A3006 RMK T00400020 MADISHF
ACT,2021-02-07 14:35,,,,120.00,4.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071435Z AUTO 12004KT 10SM CLR 04/03 A3006 RMK T00400030 MADISHF
ACT,2021-02-07 14:40,,,,110.00,5.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071440Z AUTO 11005KT 10SM CLR 04/03 A3006 RMK T00400030 MADISHF
ACT,2021-02-07 14:45,,,,120.00,5.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071445Z AUTO 12005KT 10SM CLR 04/03 A3006 RMK T00400030 MADISHF
ACT,2021-02-07 14:50,,,,110.00,4.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071450Z AUTO 11004KT 10SM CLR 04/03 A3007 RMK T00400030 MADISHF
ACT,2021-02-07 14:51,39.90,37.00,89.27,110.00,4.00,0.00,30.08,1018.40,10.00,,CLR,,,,,,,,,,,,,,,36.65,KACT 071451Z 11004KT 10SM CLR 04/03 A3008 RMK AO2 SLP184 T00440028 51017
ACT,2021-02-07 14:55,,,,120.00,4.00,,30.08,,8.00,,CLR,,,,,,,,,,,,,,,,KACT 071455Z AUTO 12004KT 8SM CLR 04/03 A3007 RMK T00400030 MADISHF
ACT,2021-02-07 15:00,,,,130.00,4.00,,30.08,,9.00,,CLR,,,,,,,,,,,,,,,,KACT 071500Z AUTO 13004KT 9SM CLR 05/03 A3007 RMK T00500030 MADISHF
ACT,2021-02-07 15:05,,,,140.00,4.00,,30.08,,9.00,,CLR,,,,,,,,,,,,,,,,KACT 071505Z AUTO 14004KT 9SM CLR 06/03 A3007 RMK T00600030 MADISHF
ACT,2021-02-07 15:10,,,,160.00,7.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071510Z AUTO 16007KT 10SM CLR 06/03 A3007 RMK T00600030 MADISHF
ACT,2021-02-07 15:15,,,,150.00,9.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071515Z AUTO 15009KT 10SM CLR 06/03 A3007 RMK T00600030 MADISHF
ACT,2021-02-07 15:20,,,,140.00,11.00,,30.08,,10.00,,FEW,,,,1300.00,,,,,,,,,,,,KACT 071520Z AUTO 14011KT 10SM FEW013 07/03 A3007 RMK T00700030 MADISHF
ACT,2021-02-07 15:25,,,,150.00,10.00,,30.09,,10.00,,FEW,,,,1300.00,,,,,,,,,,,,KACT 071525Z AUTO 15010KT 10SM FEW013 07/03 A3009 RMK T00700030 MADISHF
ACT,2021-02-07 15:30,,,,130.00,9.00,,30.09,,10.00,,FEW,,,,1300.00,,,,,,,,,,,,KACT 071530Z AUTO 13009KT 10SM FEW013 07/03 A3009 RMK T00700030 MADISHF
ACT,2021-02-07 15:35,,,,170.00,10.00,,30.09,,10.00,,SCT,,,,1300.00,,,,,,,,,,,,KACT 071535Z AUTO 17010KT 10SM SCT013 07/03 A3009 RMK T00700030 MADISHF
ACT,2021-02-07 15:40,,,,160.00,10.00,,30.09,,10.00,,SCT,,,,1400.00,,,,,,,,,,,,KACT 071540Z AUTO 16010KT 10SM SCT014 07/03 A3009 RMK T00700030 MADISHF
ACT,2021-02-07 15:45,,,,160.00,9.00,,30.09,,10.00,,SCT,,,,1400.00,,,,,,,,,,,,KACT 071545Z AUTO 16009KT 10SM SCT014 07/03 A3009 RMK T00700030 MADISHF
ACT,2021-02-07 15:50,,,,150.00,10.00,,30.09,,10.00,,SCT,,,,1400.00,,,,,,,,,,,,KACT 071550Z AUTO 15010KT 10SM SCT014 08/03 A3009 RMK T00800030 MADISHF
ACT,2021-02-07 15:51,46.00,37.90,73.18,140.00,10.00,0.00,30.09,1018.80,10.00,,SCT,,,,1400.00,,,,,,,,,,,40.52,KACT 071551Z 14010KT 10SM SCT014 08/03 A3009 RMK AO2 SLP188 T00780033
ACT,2021-02-07 15:55,,,,160.00,11.00,,30.09,,10.00,,SCT,,,,1400.00,,,,,,,,,,,,KACT 071555Z AUTO 16011KT 10SM SCT014 07/03 A3009 RMK T00700030 MADISHF
ACT,2021-02-07 16:00,,,,150.00,10.00,,30.08,,10.00,,SCT,,,,1400.00,,,,,,,,,,,,KACT 071600Z AUTO 15010KT 10SM SCT014 08/03 A3007 RMK T00800030 MADISHF
ACT,2021-02-07 16:05,,,,150.00,10.00,,30.08,,10.00,,SCT,,,,1400.00,,,,,,,,,,,,KACT 071605Z AUTO 15010KT 10SM SCT014 07/03 A3007 RMK T00700030 MADISHF
ACT,2021-02-07 16:10,,,,160.00,9.00,,30.08,,10.00,,FEW,,,,1400.00,,,,,,,,,,,,KACT 071610Z AUTO 16009KT 10SM FEW014 08/03 A3007 RMK T00800030 MADISHF
ACT,2021-02-07 16:15,,,,170.00,8.00,,30.08,,10.00,,FEW,,,,1500.00,,,,,,,,,,,,KACT 071615Z AUTO 17008KT 10SM FEW015 08/03 A3007 RMK T00800030 MADISHF
ACT,2021-02-07 16:20,,,,160.00,10.00,,30.08,,10.00,,FEW,,,,1500.00,,,,,,,,,,,,KACT 071620Z AUTO 16010KT 10SM FEW015 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 16:25,,,,170.00,10.00,,30.08,,10.00,,FEW,,,,1500.00,,,,,,,,,,,,KACT 071625Z AUTO 17010KT 10SM FEW015 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 16:30,,,,160.00,9.00,,30.08,,10.00,,FEW,,,,1500.00,,,,,,,,,,,,KACT 071630Z AUTO 16009KT 10SM FEW015 08/03 A3007 RMK T00800030 MADISHF
ACT,2021-02-07 16:35,,,,170.00,10.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071635Z AUTO 17010KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 16:40,,,,160.00,11.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071640Z AUTO 16011KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 16:45,,,,150.00,10.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071645Z AUTO 15010KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 16:50,,,,150.00,11.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071650Z AUTO 15011KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 16:51,48.90,37.90,65.62,170.00,10.00,0.00,30.08,1018.50,10.00,,CLR,,,,,,,,,,,,,,,44.16,KACT 071651Z 17010KT 10SM CLR 09/03 A3008 RMK AO2 SLP185 T00940033
ACT,2021-02-07 16:55,,,,170.00,11.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071655Z AUTO 17011KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 17:00,,,,160.00,11.00,,30.08,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071700Z AUTO 16011KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
ACT,2021-02-07 17:05,,,,160.00,11.00,,30.07,,10.00,19.00,CLR,,,,,,,,,,,,,,,,KACT 071705Z AUTO 16011G19KT 10SM CLR 09/03 A3006 RMK T00900030 MADISHF
ACT,2021-02-07 17:10,,,,180.00,9.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071710Z AUTO 18009KT 10SM CLR 10/03 A3006 RMK T01000030 MADISHF
ACT,2021-02-07 17:15,,,,180.00,9.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071715Z AUTO 18009KT 10SM CLR 10/03 A3006 RMK T01000030 MADISHF
ACT,2021-02-07 17:20,,,,160.00,7.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071720Z AUTO 16007KT 10SM CLR 09/03 A3006 RMK T00900030 MADISHF
ACT,2021-02-07 17:25,,,,170.00,8.00,,30.07,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071725Z AUTO 17008KT 10SM CLR 10/03 A3006 RMK T01000030 WND 14V20  MADISHF
ACT,2021-02-07 17:30,,,,160.00,8.00,,30.06,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071730Z AUTO 16008KT 10SM CLR 10/03 A3005 RMK T01000030 MADISHF
ACT,2021-02-07 17:35,,,,180.00,8.00,,30.06,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071735Z AUTO 18008KT 10SM CLR 10/04 A3005 RMK T01000040 MADISHF
ACT,2021-02-07 17:40,,,,160.00,10.00,,30.06,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071740Z AUTO 16010KT 10SM CLR 11/04 A3005 RMK T01100040 MADISHF
ACT,2021-02-07 17:45,,,,160.00,8.00,,30.05,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071745Z AUTO 16008KT 10SM CLR 11/03 A3004 RMK T01100030 MADISHF
ACT,2021-02-07 17:50,,,,150.00,9.00,,30.05,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071750Z AUTO 15009KT 10SM CLR 12/04 A3004 RMK T01200040 MADISHF
ACT,2021-02-07 17:51,52.00,39.00,61.06,160.00,9.00,0.00,30.05,1017.40,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071751Z 16009KT 10SM CLR 11/04 A3005 RMK AO2 SLP174 T01110039 10117 21017 58009
ACT,2021-02-07 17:55,,,,190.00,10.00,,30.05,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071755Z AUTO 19010KT 10SM CLR 12/04 A3004 RMK T01200040 MADISHF
ACT,2021-02-07 18:00,,,,150.00,10.00,,30.05,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071800Z AUTO 15010KT 10SM CLR 12/04 A3004 RMK T01200040 MADISHF
ACT,2021-02-07 18:05,,,,140.00,10.00,,30.04,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071805Z AUTO 14010KT 10SM CLR 12/04 A3004 RMK T01200040 MADISHF
ACT,2021-02-07 18:10,,,,140.00,10.00,,30.04,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071810Z AUTO 14010KT 10SM CLR 11/04 A3004 RMK T01100040 MADISHF
ACT,2021-02-07 18:15,,,,180.00,11.00,,30.04,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071815Z AUTO 18011KT 10SM CLR 13/04 A3004 RMK T01300040 MADISHF
ACT,2021-02-07 18:20,,,,150.00,10.00,,30.03,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071820Z AUTO 15010KT 10SM CLR 12/04 A3003 RMK T01200040 MADISHF
ACT,2021-02-07 18:25,,,,170.00,11.00,,30.03,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071825Z AUTO 17011KT 10SM CLR 12/04 A3003 RMK T01200040 MADISHF
ACT,2021-02-07 18:30,,,,160.00,10.00,,30.02,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071830Z AUTO 16010KT 10SM CLR 13/03 A3002 RMK T01300030 MADISHF
ACT,2021-02-07 18:35,,,,160.00,10.00,,30.02,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071835Z AUTO 16010KT 10SM CLR 12/03 A3002 RMK T01200030 MADISHF
ACT,2021-02-07 18:40,,,,160.00,11.00,,30.01,,10.00,16.00,CLR,,,,,,,,,,,,,,,,KACT 071840Z AUTO 16011G16KT 10SM CLR 13/04 A3001 RMK T01300040 MADISHF
ACT,2021-02-07 18:45,,,,160.00,11.00,,30.01,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071845Z AUTO 16011KT 10SM CLR 13/04 A3001 RMK T01300040 MADISHF
ACT,2021-02-07 18:50,,,,170.00,11.00,,30.01,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071850Z AUTO 17011KT 10SM CLR 13/03 A3001 RMK T01300030 MADISHF
ACT,2021-02-07 18:51,57.00,37.90,48.73,170.00,12.00,0.00,30.01,1016.00,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071851Z 17012KT 10SM CLR 14/03 A3001 RMK AO2 SLP160 T01390033
ACT,2021-02-07 18:55,,,,170.00,11.00,,30.00,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071855Z AUTO 17011KT 10SM CLR 14/03 A3000 RMK T01400030 MADISHF
ACT,2021-02-07 19:00,,,,180.00,10.00,,30.00,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071900Z AUTO 18010KT 10SM CLR 13/04 A3000 RMK T01300040 MADISHF
ACT,2021-02-07 19:05,,,,170.00,14.00,,29.99,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071905Z AUTO 17014KT 10SM CLR 14/04 A2998 RMK T01400040 MADISHF
ACT,2021-02-07 19:10,,,,160.00,13.00,,29.99,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071910Z AUTO 16013KT 10SM CLR 14/03 A2998 RMK T01400030 MADISHF
ACT,2021-02-07 19:15,,,,160.00,14.00,,29.98,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071915Z AUTO 16014KT 10SM CLR 15/03 A2997 RMK T01500030 MADISHF
ACT,2021-02-07 19:20,,,,150.00,13.00,,29.98,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071920Z AUTO 15013KT 10SM CLR 14/03 A2997 RMK T01400030 MADISHF
ACT,2021-02-07 19:25,,,,150.00,11.00,,29.98,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071925Z AUTO 15011KT 10SM CLR 14/03 A2997 RMK T01400030 MADISHF
ACT,2021-02-07 19:30,,,,160.00,13.00,,29.97,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071930Z AUTO 16013KT 10SM CLR 14/03 A2996 RMK T01400030 MADISHF
ACT,2021-02-07 19:35,,,,160.00,11.00,,29.97,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 071935Z AUTO 16011KT 10SM CLR 15/03 A2996 RMK T01500030 MADISHF
